loss,count
21128.4,56
21130.6,47
21132,22
21132.2,47
21132.3,44
21134.2,17
21137.2,48
21138.8,73
21140.2,14
21140.3,121
21140.9,28
21143,11
21143.9,389
21144.5,64
21145.4,82
21145.9,23
21147.4,54
21149.7,29
21150.4,397
21151,82
21153.2,50
21153.7,84
21156.1,79
21158.3,11
21159.7,64
21159.9,36
21161.1,13
21161.3,83
21163.3,128
21163.8,253
21168.6,31
21169,5
21170.2,19
21172.7,105
21173,20
21173.3,21
21173.8,54
21178.7,70
21182,20
21185,9
21185.2,100
21185.7,36
21190.2,24
21192.1,53
21192.6,92
21195.1,16
21195.2,131
21197.5,79
21198.1,21
21200.3,50
21200.9,36
21201.8,168
21203.8,73
21205.2,53
21210.9,61
21213.8,3
21214.5,25
21214.7,30
21219.1,57
21220.7,239
21221.1,24
21223.9,9
21226.4,28
21229.3,10
21229.4,137
21230,43
21232.2,31
21233.6,49
21235,31
21236.5,65
21239.5,573
21240.1,72
21240.5,2
21242.3,27
21247.4,27
21248.1,205
21249,35
21250.4,94
21250.6,17
21252.4,76
21258.1,2
21258.9,45
21258.9,113
21259,85
21259.1,60
21259.3,15
21261.1,12
21262.7,62
21262.9,60
21265.6,83
21267.8,45
21269.4,80
21269.8,24
21270.7,79
21271.8,17
21274.3,78
21274.8,43
21277.9,122
21279.9,14
21280.3,44
21281.5,107
21286.6,105
21287.2,24
21287.7,47
21287.9,25
21290.2,134
21291.5,28
21292.9,70
21303.6,25
21303.8,33
21305.9,7
21306.3,497
21306.8,33
21307,187
21310.3,52
21315.5,29
21316.1,22
21319,51
21319.1,35
21319.7,24
21320.7,44
21322.7,54
21324.7,5
21325.6,77
21327.2,67
21327.7,53
21328.2,59
21329.2,75
21331.4,15
21332.6,54
21335.8,55
21335.9,51
21337.4,14
21338.1,39
21338.3,219
21339.5,93
21341.6,42
21343.1,98
21348,28
21348.1,89
21348.6,14
21350.2,27
21351.7,141
21351.8,65
21354,17
21354.7,97
21357,35
21359.5,9
21360.5,87
21360.9,18
21361.4,14
21363.4,88
21364.5,12
21367,107
21367.1,73
21367.4,23
21369,27
21373.4,5
21375.9,44
21377.9,47
21378.3,4
21379.3,169
21380.6,26
21380.7,102
21383.1,72
21383.5,8
21383.6,140
21389.3,32
21392.2,9
21392.9,17
21393.1,16
21393.8,23
21394.7,101
21403.8,10
21405,75
21408.1,60
21408.6,117
21408.8,31
21409.5,40
21411.1,12
21411.9,39
21415.1,164
21416.3,74
21417.3,94
21417.7,16
21417.8,187
21418.4,46
21423.8,120
21427.2,28
21427.4,264
21427.9,896
21428.5,113
21430.7,37
21434.3,25
21437.1,35
21437.2,68
21437.4,35
21437.7,8
21438.6,156
21439.9,5
21440.8,97
21446.1,48
21447.7,16
21448.6,7
21449.1,10
21449.3,46
21451.6,26
21456.1,125
21456.2,101
21459.2,20
21459.9,86
21462.2,46
21462.5,7
21463.2,60
21465,52
21466.6,24
21467,47
21469,16
21469.9,141
21470.4,9
21472.6,18
21472.7,191
21475,122
21475.1,71
21475.6,34
21477.9,2
21478.7,71
21479.1,11
21481.6,137
21485.2,271
21485.8,24
21488,12
21488.8,179
21489.2,29
21494.1,86
21495.9,62
21496.3,47
21497.5,170
21503.9,40
21504.2,215
21504.6,14
21507,26
21507.5,34
21511.1,49
21514,94
21514.7,49
21517.1,54
21517.6,94
21517.7,8
21519.8,52
21523,280
21523.4,22
21525.8,15
21526.3,60
21527,32
21527.8,23
21529.9,110
21535.9,18
21537.9,13
21540.2,90
21540.7,23
21541.7,25
21543.1,125
21543.7,42
21549.3,6
21551.3,54
21551.8,93
21551.9,63
21552.9,12
21553.8,148
21554.3,301
21555.8,20
21559,147
21559.5,14
21562,218
21566.7,8
21567.7,186
21567.8,79
21570,26
21570.6,13
21570.7,125
21571.5,74
21571.7,30
21575.5,5
21577.9,247
21582.2,22
21582.9,197
21583.1,120
21585.6,21
21591.8,77
21594.3,14
21596.6,37
21596.7,119
21597.2,36
21597.3,23
21599.1,107
21599.5,17
21605.7,113
21606.7,110
21608.2,11
21609.1,38
21609.8,44
21612.2,150
21612.7,12
21614.7,21
21614.9,21
21615.8,439
21616.1,43
21619.8,20
21623.6,11
21624.6,186
21625,25
21625.5,46
21626.1,7
21627,23
21627.9,54
21628.6,23
21631.1,243
21631.5,31
21637,10
21637.5,4
21642,97
21642.4,14
21643.4,394
21644.5,158
21644.9,18
21647.6,26
21648.3,91
21653.4,68
21654.6,192
21655.4,72
21655.8,8
21656.3,23
21657,66
21660.6,123
21664.6,7
21665.3,68
21665.5,89
21667.1,138
21667.5,9
21671.3,36
21672,136
21672.2,131
21674.7,14
21675.2,24
21675.9,105
21677.3,14
21677.6,30
21680.2,24
21682.5,69
21685.9,206
21686.4,25
21686.8,39
21687.4,49
21688.6,18
21692.4,11
21692.6,297
21695.4,21
21696.1,24
21701.3,188
21701.8,19
21703.8,15
21704,14
21705.2,31
21705.5,48
21706.1,7
21707.3,24
21711.8,41
21712.7,11
21714.2,47
21715.7,42
21716.2,23
21716.3,16
21717.4,43
21720.2,270
21724.9,18
21725,14
21726.6,9
21729.1,35
21730.7,60
21731.1,144
21732.2,11
21733.1,87
21735.1,31
21736.7,26
21737.4,86
21739.7,56
21742.3,71
21743.8,26
21747.9,19
21750.5,16
21751.6,49
21753.9,24
21756.2,99
21756.6,14
21759.1,167
21760.6,43
21761,14
21761.1,159
21762.2,74
21766.3,339
21766.4,10
21766.7,42
21769.3,26
21772.9,32
21773.6,79
21775,205
21775.5,14
21776.5,34
21780.5,16
21782.7,9
21784.5,22
21787.5,111
21787.7,21
21790.6,34
21791,39
21791.1,89
21794.6,55
21795.2,11
21796.4,23
21798.2,38
21798.9,301
21802,35
21802.7,129
21804.5,59
21804.8,55
21805.3,19
21805.4,11
21806.5,45
21807.8,81
21813.4,24
21815.4,23
21817,23
21817.9,336
21819.9,29
21824.2,11
21830.7,24
21830.8,18
21831.8,577
21834.3,36
21834.7,10
21835.8,30
21835.9,44
21839.6,16
21843,25
21846.6,14
21846.8,13
21847,578
21849.7,36
21853,5
21853.2,32
21858.4,15
21859,11
21859.7,55
21859.9,72
21861.4,50
21862.7,118
21863.1,6
21863.6,26
21864.3,85
21864.7,16
21870.6,23
21871.8,9
21872.3,22
21874.5,22
21875.2,41
21875.6,4
21876.6,135
21878.8,32
21880.2,99
21883.1,147
21884.5,31
21885,5
21887.3,40
21890.2,14
21891.1,46
21891.8,158
21892.2,27
21893.6,31
21894,89
21894.5,10
21901.1,10
21902.3,25
21903.4,47
21903.8,7
21904.5,31
21906.1,26
21908.4,11
21908.6,392
21909,43
21913.4,22
21915.4,11
21919.5,175
21919.8,19
21919.9,26
21920.6,17
21920.7,682
21921.5,72
21923.5,25
21923.6,11
21928.7,8
21929.3,22
21930,36
21930.2,37
21932.2,24
21932.3,17
21933.4,66
21936.7,78
21938.8,28
21939.4,40
21940.9,15
21948.2,22
21948.8,68
21949,91
21949.5,194
21950.6,80
21951.1,35
21952.7,38
21953.4,119
21954.8,17
21957.7,22
21959.7,36
21961.3,22
21963.9,24
21964.3,53
21964.9,61
21967.9,24
21969.9,18
21971.4,30
21973.6,45
21974.1,3
21976.6,51
21977,16
21980.4,23
21980.6,6
21980.8,11
21981.5,87
21982.7,48
21984.8,20
21989.1,18
21992.5,50
21993.2,76
21993.8,15
21994.9,44
21996.3,45
21999.2,50
22002.5,16
22003.7,33
22006.1,18
22006.6,54
22009.7,15
22010.4,26
22010.6,75
22012.6,32
22016.2,38
22017.5,22
22018,55
22018.6,11
22018.7,149
22021.3,24
22021.4,17
22022.3,450
22022.5,60
22024.3,39
22025.1,19
22025.8,70
22026.3,38
22028.8,492
22031.4,30
22033,111
22035,19
22035.2,21
22039.7,88
22044.6,32
22046.8,32
22047.4,13
22050.4,25
22051.1,139
22051.8,58
22054.1,20
22054.7,94
22060.5,49
22062.8,16
22062.9,27
22063,839
22063.3,7
22064.1,62
22068.6,160
22069.5,17
22070.6,105
22072.9,61
22075,26
22075.9,129
22079.5,61
22080.2,174
22081.7,48
22082.9,15
22086.6,33
22088.3,25
22091.6,12
22092.2,12
22092.9,36
22094.8,44
22098.4,84
22099.1,287
22099.5,33
22101.7,25
22103.8,7
22107.1,73
22107.7,17
22107.8,207
22108.2,21
22108.4,194
22112,14
22113.4,54
22117.1,11
22117.9,683
22118.3,35
22119.3,78
22122.7,25
22123.1,14
22124.1,14
22124.3,22
22127.2,36
22128.4,126
22130.8,30
22131.4,17
22135.9,35
22136.5,8
22136.6,24
22137,7
22137.2,82
22137.4,103
22139.5,32
22139.6,19
22140.2,17
22141.5,34
22143.2,28
22146.2,67
22148.1,38
22148.2,17
22149.7,55
22151.8,29
22152,19
22152.7,98
22153.2,65
22155.4,42
22156.3,57
22156.3,185
22156.9,18
22158.3,18
22158.7,60
22162.5,4
22164.1,23
22165,119
22167,59
22168.6,57
22169,14
22169.2,17
22170.6,44
22172,11
22175.7,36
22177.5,23
22179.5,14
22180.9,66
22181.3,9
22182,30
22183.9,52
22184.7,43
22185,9
22185.4,251
22187.6,55
22192.9,17
22193.4,28
22196.1,76
22196.4,35
22196.8,12
22197.5,128
22198.1,41
22201.1,25
22203.5,69
22209,22
22209.8,22
22210.9,86
22211.8,24
22212.3,48
22213.8,3
22214.2,85
22214.7,55
22215.2,59
22217.3,39
22225.7,24
22226.4,41
22227.4,86
22228.6,50
22229.3,24
22232.2,37
22232.4,16
22237.3,16
22240.9,24
22241.1,25
22241.8,82
22242.3,57
22247.4,22
22248.9,39
22251.2,24
22257.9,26
22258.1,5
22258.3,14
22259,173
22259.1,92
22261.3,62
22266.6,31
22267.8,81
22269.8,33
22270.2,29
22270.7,124
22272.2,43
22273.8,46
22276.7,71
22280.3,50
22281.6,52
22282.2,15
22282.7,3
22282.7,21
22285.5,42
22286.6,152
22287.2,38
22287.9,38
22291,35
22295.5,76
22296.1,20
22296.2,277
22297.7,47
22298.1,19
22301.1,96
22303.8,60
22306.3,940
22306.4,30
22311.5,18
22312.7,28
22315.5,49
22316.5,79
22316.9,7
22319.8,20
22323.4,9
22326.4,21
22327,15
22327.4,21
22327.5,11
22327.7,64
22328,32
22328.2,137
22329.9,45
22331.6,41
22335.3,130
22337.6,36
22338.1,57
22338.2,4
22339.1,56
22340.3,31
22341.6,88
22346.8,33
22348.3,14
22350.4,89
22351.3,22
22352.5,29
22353.4,161
22356.3,10
22357,62
22359,49
22359.5,10
22364.1,41
22364.2,31
22366.4,14
22367.8,39
22367.9,27
22368.2,4
22371.4,65
22371.8,28
22372.3,69
22373.4,12
22374.3,93
22374.7,65
22377.9,78
22378.3,13
22380.1,35
22383,16
22385.2,24
22386.6,55
22386.8,49
22390.2,125
22392.2,14
22393.1,67
22393.7,9
22395.5,31
22396.1,16
22400.2,23
22400.6,18
22400.7,60
22401.1,4
22401.4,297
22401.8,38
22403.6,86
22403.8,20
22405.6,68
22406.2,22
22408.9,16
22412.1,76
22412.3,62
22412.5,13
22415.9,54
22417.1,16
22417.3,190
22417.7,17
22419,45
22419.5,101
22420.1,29
22425,12
22425,18
22427.2,67
22428.2,65
22429.3,33
22430.2,137
22430.7,70
22434.7,102
22440.4,23
22440.9,18
22443.4,107
22446.1,50
22448.1,58
22448.4,35
22448.6,17
22449.1,16
22456.9,43
22457,25
22460.6,42
22462.2,58
22462.5,8
22467,85
22473.1,35
22473.9,37
22474.3,20
22475,255
22475.1,157
22475.6,50
22475.9,42
22477.9,9
22485.8,37
22486,72
22486.5,17
22488.2,42
22489.8,47
22492.5,86
22492.7,89
22494.8,38
22496.3,95
22498.2,22
22498.7,8
22502,11
22503.9,38
22504.9,148
22505,56
22507,30
22513.7,80
22514.1,7
22514.1,27
22514.8,27
22515.9,17
22517.7,19
22517.9,18
22519.8,76
22520.4,140
22520.8,20
22526,35
22526.6,6
22527.8,12
22532.5,129
22534.7,23
22536.3,64
22536.7,11
22537.9,27
22543,24
22543.7,97
22545.4,8
22546.3,25
22546.8,12
22549.7,42
22551.3,71
22553.6,43
22554.6,43
22555.1,69
22555.7,18
22556.6,5
22560.2,30
22562.2,34
22562.8,54
22564.3,15
22565.2,258
22565.8,63
22566.7,19
22568.5,48
22572.1,37
22574.5,40
22575,62
22575.5,9
22578.6,135
22581.5,6
22581.6,132
22582.4,32
22583.9,40
22584.5,12
22587.8,12
22590.2,38
22591.1,14
22591.8,152
22594,94
22594.1,55
22594.3,21
22594.6,27
22600,54
22600.9,12
22603.3,24
22605,16
22605.7,227
22608.2,18
22609.1,56
22609.5,172
22610,80
22611.5,15
22615.1,32
22615.7,5
22616.6,96
22616.9,12
22619.8,13
22620,27
22622.2,38
22623.1,115
22623.6,9
22625.8,18
22627,38
22628.3,91
22628.8,24
22629.3,13
22630,69
22631.9,63
22632.3,13
22635.5,131
22635.9,10
22637,5
22637.5,14
22638.4,282
22638.8,33
22642,181
22642.4,21
22644.2,98
22644.8,25
22645.3,36
22645.7,8
22650.7,127
22651.3,45
22654.3,320
22654.9,68
22655.4,124
22655.8,15
22656.3,33
22660.2,23
22661.8,8
22664.1,108
22664.3,50
22664.6,13
22665.5,178
22667.9,42
22670.3,40
22673,35
22673.6,16
22673.7,21
22676.6,56
22677.3,34
22680.2,32
22680.4,43
22683.1,121
22683.2,72
22683.7,27
22684.2,44
22686.8,76
22689.1,41
22691.1,18
22693.4,82
22695.4,33
22696.1,42
22702.5,10
22702.5,27
22706.1,11
22706.3,21
22709.2,26
22712.2,141
22712.7,12
22714.2,65
22718,19
22718.4,12
22720.9,174
22721,92
22724.7,82
22724.9,20
22725,16
22725.1,29
22726.6,21
22728.1,39
22731.1,238
22733.9,20
22735.9,10
22736.8,34
22739.7,85
22742,44
22744,55
22749,36
22750.5,29
22750.6,46
22750.7,23
22750.9,11
22752.3,99
22752.7,16
22753.9,41
22757.2,42
22761.4,10
22762.3,54
22762.8,20
22762.9,41
22763.4,8
22765.7,45
22766.4,32
22769.3,34
22769.5,68
22770,138
22773.1,54
22776.2,6
22778.2,44
22779.5,10
22780.2,19
22781.8,67
22782.2,16
22782.7,22
22784.5,32
22791.4,15
22791.9,22
22795.2,15
22795.4,19
22797.5,10
22797.9,229
22798.3,24
22798.4,89
22801.9,21
22802,59
22805.3,16
22807.1,17
22807.7,11
22807.8,207
22809.8,205
22810.6,42
22813.8,87
22815.4,37
22817.2,31
22818.7,84
22819.3,20
22819.8,47
22820.7,8
22824.2,25
22824.3,20
22829.9,106
22830.8,22
22831.1,43
22832.6,111
22833.2,22
22838.1,38
22838.6,82
22839.1,165
22839.6,15
22839.7,37
22841.8,18
22842.7,536
22843,36
22843.3,88
22845.6,7
22846.3,49
22846.8,30
22848.6,12
22849.8,49
22851.9,22
22852,56
22852.5,4
22853,10
22858.4,26
22858.7,49
22859,8
22859.9,121
22860.5,17
22864.1,26
22867.4,27
22869.9,7
22870.6,42
22870.9,86
22871.6,81
22871.8,17
22872.3,41
22874.7,55
22875.2,86
22875.6,13
22881,22
22883.8,11
22883.9,66
22884.5,54
22885.4,18
22886.3,68
22887.5,119
22891.1,85
22894,155
22894.1,138
22896.4,63
22899.7,38
22901.1,17
22903.5,28
22907.1,15
22908.9,53
22909.4,91
22909.8,9
22911.4,137
22913.4,16
22915.4,21
22915.4,76
22919,149
22919.5,337
22919.9,19
22922.3,23
22924.3,3
22925.2,34
22925.9,12
22928.2,229
22928.7,18
22928.8,47
22929.3,28
22930.2,82
22932.4,68
22937.7,25
22938.9,51
22939.3,11
22940.7,121
22940.9,27
22941.1,43
22943.2,18
22947.8,50
22949,156
22949.6,15
22951.9,13
22954.8,26
22957.7,56
22957.9,87
22959.7,59
22961.5,65
22962,23
22964.3,91
22965,56
22966.6,58
22966.7,48
22968.6,24
22970.6,11
22970.7,11
22973.2,51
22973.6,55
22976.8,127
22977.4,17
22980.8,18
22985.5,95
22987.5,43
22989.1,74
22989.1,38
22995.5,17
22996.2,28
22997.7,115
23000,13
23002.5,25
23005.6,41
23007.4,11
23011.4,27
23013.1,58
23013.4,8
23014.3,32
23015,12
23017.5,45
23017.9,42
23018,92
23018.6,24
23021.5,55
23026.5,44
23027,91
23027.5,10
23029.5,4
23029.6,132
23029.8,126
23031.4,68
23032.3,20
23034.7,66
23035.2,29
23035.3,24
23040.3,19
23040.9,3
23045.4,80
23045.9,153
23046.3,23
23046.8,27
23047.4,5
23050.6,79
23054.1,40
23055.5,31
23057.9,23
23058.3,4
23059.3,90
23059.7,14
23061.6,17
23062.3,74
23062.8,34
23063.1,49
23063.3,28
23069.4,34
23071.8,29
23073.8,19
23073.9,670
23074.5,95
23074.7,57
23075,45
23075.9,216
23079.5,132
23080.1,48
23081.9,87
23082.5,15
23083.4,46
23085.9,3
23086.6,55
23086.8,86
23088.3,59
23090.7,54
23091.6,10
23092.6,27
23097.3,61
23101.4,21
23102.2,93
23103.8,91
23103.8,17
23107.1,115
23107.4,185
23107.7,29
23109.2,61
23116.1,105
23116.6,11
23117.1,24
23118.6,12
23118.7,167
23119.3,163
23119.5,35
23123.1,29
23124.3,35
23127.3,73
23131.4,30
23134,4
23135,174
23135.9,54
23136.5,6
23137.4,210
23138,24
23140.3,16
23146.2,108
23147.4,6
23147.9,3
23148.1,55
23148.2,35
23148.6,34
23150.4,22
23152.2,59
23156.9,32
23157.1,43
23158.7,89
23159.1,13
23160,82
23162.9,15
23163.6,79
23163.8,67
23164.1,52
23165,204
23169.2,16
23171.8,12
23173.9,95
23175.5,389
23175.7,53
23175.9,84
23177.5,126
23177.9,14
23179.5,35
23184.6,26
23187.7,25
23188.4,17
23192.9,82
23192.9,17
23193.4,46
23195.3,14
23196.8,24
23198.9,20
23201.8,20
23203.4,24
23205.4,23
23205.8,30
23207.3,24
23209,17
23213.7,136
23216,21
23216.5,13
23216.6,12
23217.3,71
23217.5,92
23217.7,24
23220.7,20
23226.1,44
23226.7,11
23228.2,24
23229.1,101
23229.4,10
23234.7,14
23237.3,19
23239.5,36
23242.5,76
23243.2,31
23245.5,16
23246.3,32
23248.2,6
23250.7,81
23251.2,34
23252.7,81
23258.3,16
23260.9,14
23261.4,9
23261.8,349
23265.2,60
23266.6,103
23266.6,36
23271.5,38
23272.1,13
23273.9,50
23274.3,10
23274.5,38
23277.5,21
23279.1,74
23279.5,6
23281.6,108
23282.2,13
23282.7,39
23284,117
23288,10
23289.8,19
23290.2,2
23290.5,111
23290.6,101
23290.9,16
23291,55
23293.6,22
23294.3,81
23295.5,161
23296.1,35
23296.4,34
23297.9,139
23298.1,27
23299.4,67
23305,4
23306.4,56
23306.6,101
23307,11
23307.1,208
23308.6,34
23309.5,169
23311.5,17
23313.1,143
23316.9,11
23317.3,31
23318.2,110
23319.3,22
23319.8,25
23322.4,8
23323.4,237
23323.6,32
23323.8,19
23326.4,36
23327.4,28
23327.5,24
23334.6,14
23335.3,221
23335.4,40
23338.2,3
23338.4,14
23338.6,221
23339.1,87
23340.3,40
23344.8,18
23350,10
23351.3,36
23351.5,35
23352.5,56
23353.4,262
23354.3,44
23356.3,8
23362.2,19
23363.4,15
23363.6,39
23364.1,69
23364.2,51
23364.3,112
23367.2,6
23367.9,35
23368.2,74
23371.8,50
23374.7,118
23375.1,30
23376.1,20
23378.9,30
23380.1,64
23382.7,11
23383.4,73
23385.2,27
23385.6,46
23393.9,12
23395.4,6
23395.5,49
23396.1,18
23400.6,23
23404.4,20
23405,7
23406.1,18
23407,12
23408.9,36
23411.5,10
23412.3,354
23412.7,26
23414.5,58
23415.1,21
23420.9,11
23421.4,40
23423.8,7
23425,36
23425.2,21
23428.2,114
23431,12
23433.5,110
23435.9,9
23440.4,45
23440.6,44
23441.1,106
23442.7,22
23443.6,310
23444.2,45
23449.3,16
23449.8,10
23450.5,38
23451.3,16
23454.3,78
23457,49
23459.3,24
23459.4,21
23462.3,42
23463,29
23465.2,21
23465.9,27
23469.5,63
23472.4,101
23473.1,48
23474.3,26
23476.4,17
23477.8,436
23479.3,27
23480.7,8
23481.8,34
23484.8,34
23486,133
23486.5,28
23490.8,28
23493.5,21
23494.1,9
23494.8,75
23495,113
23495.2,19
23498.2,37
23499.1,39
23501.5,155
23502,19
23503.6,74
23504.2,13
23505.7,28
23506.6,146
23507.7,17
23509.1,18
23509.6,29
23510.3,83
23510.7,8
23513.9,188
23514.1,38
23514.3,14
23514.8,45
23515.9,28
23517.9,29
23520.4,226
23520.8,32
23522.6,138
23523,20
23524.6,64
23525,7
23526.6,7
23526.8,9
23529.1,205
23532.7,393
23533.3,36
23534.7,47
23536.2,13
23538.4,9
23538.9,11
23539.6,37
23542.7,50
23543.4,129
23545.4,10
23545.6,17
23546.3,48
23551.4,47
23552,45
23552.1,25
23554.4,9
23554.6,391
23555,36
23555.1,134
23555.7,34
23560.2,76
23561.5,138
23562.2,64
23564.5,26
23566.6,16
23567.5,61
23568.5,71
23569.5,19
23571.1,31
23571.8,88
23573.3,33
23574.5,55
23578.2,26
23583.2,3
23583.4,35
23583.8,5
23583.9,51
23584.5,20
23585.4,28
23590.6,192
23591.1,21
23593.3,16
23595.4,12
23596.8,13
23598.7,38
23599.4,111
23600,94
23601.1,39
23603.3,31
23605,21
23609.5,298
23609.9,23
23610.9,41
23614.2,20
23615.7,12
23615.9,13
23616.6,179
23620,55
23622.4,24
23623,11
23627.5,13
23628.3,134
23628.6,5
23628.7,38
23628.8,39
23629,66
23631.1,32
23633.1,30
23639.2,56
23639.7,20
23639.8,12
23640.9,44
23641.2,31
23644.2,185
23644.8,35
23647,23
23651.9,14
23655.7,22
23656.6,72
23658.6,23
23660.2,32
23662.2,25
23667.3,18
23669.1,10
23670.2,52
23670.3,37
23671.1,16
23672.9,5
23673,63
23673.6,12
23679.2,24
23680.4,86
23681,10
23684.5,5
23684.6,22
23685,19
23685.5,66
23687.5,38
23687.9,24
23689.1,73
23691.1,39
23695.1,26
23697.1,125
23699.1,21
23702.5,46
23702.7,21
23706.3,25
23706.8,34
23708.9,18
23709.2,30
23711,145
23713.4,7
23714.6,117
23715,25
23717.5,223
23718,34
23719,50
23720.2,30
23721.1,544
23721.7,40
23724,21
23725.1,51
23727.7,41
23728.9,10
23730.3,27
23731.8,138
23733.9,41
23735.9,17
23736.8,47
23738.2,4
23738.9,28
23740.5,22
23741,14
23742.5,38
23742.8,11
23743.4,53
23747.7,21
23749,55
23750.6,66
23750.7,55
23752.9,37
23758.2,8
23759.3,43
23759.4,35
23761.4,20
23761.6,25
23762.3,67
23762.9,77
23763.2,72
23763.8,28
23768.3,32
23769.5,105
23770.1,18
23771.8,32
23773.2,24
23773.8,34
23774.3,5
23776.6,48
23778.2,67
23779.5,18
23780.2,23
23782.6,20
23783,8
23783.2,58
23785.5,34
23787.1,38
23787.8,127
23788.2,11
23792.7,52
23793.1,12
23795.4,31
23797.9,384
23798,21
23798.3,53
23801.4,35
23804.3,31
23806.6,267
23807.1,28
23808.1,54
23808.5,1
23811.4,11
23815,6
23817.1,49
23818,10
23818.6,13
23818.7,170
23819.3,30
23819.8,64
23821.5,26
23826.9,52
23827.3,10
23828,24
23830.2,18
23830.7,22
23831.9,21
23832.6,284
23833.2,41
23833.6,39
23838.1,65
23838.4,22
23838.6,145
23842,47
23844.1,31
23845,69
23847,31
23848.6,30
23849.5,54
23850.6,31
23852,70
23855.7,19
23855.8,16
23856.9,84
23859.5,16
23859.8,6
23860.7,43
23860.9,39
23862.9,46
23865.9,57
23867.4,61
23869.9,10
23871.7,32
23874.6,32
23878.2,56
23878.3,29
23878.4,17
23881.8,74
23883.8,14
23887.1,17
23892.7,5
23893.4,21
23895.2,41
23896.4,121
23897.2,48
23900.5,10
23900.6,25
23903.9,33
23904.1,10
23905,125
23907.1,33
23907.3,54
23908.9,86
23910.6,27
23911.1,51
23916.1,47
23916.6,7
23918.7,34
23919.8,34
23922.3,30
23922.7,67
23924.3,15
23925.2,46
23926.3,44
23929.4,12
23932.5,12
23933.9,32
23935,57
23935.4,13
23936.1,30
23937.7,35
23939.7,32
23940,18
23941.1,54
23947.8,48
23948.6,15
23949.8,39
23951.6,85
23951.9,27
23952.2,19
23952.3,804
23957.9,160
23958.5,8
23958.5,58
23960.9,21
23965,83
23966.6,83
23966.7,54
23968.6,31
23971,43
23971.4,4
23975.9,46
23977.4,16
23977.6,20
23979.8,42
23981.5,8
23984.1,42
23984.3,54
23985.5,151
23986.4,19
23987.6,76
23989.8,44
23990.3,8
23995.5,24
23996.2,39
23996.4,60
23996.5,68
23997.7,183
24000,32
24003,39
24005.2,41
24005.7,7
24006.4,18
24006.6,87
24009.1,11
24011.4,37
24012.4,14
24013.1,110
24013.4,9
24014.3,63
24015.7,6
24016.4,35
24019.4,6
24024.1,67
24025.2,29
24026.3,8
24026.5,68
24027,162
24027.9,43
24029.5,16
24034.6,16
24035.3,29
24037,8
24037.9,79
24038.2,16
24038.4,10
24040.7,108
24041.3,28
24046.2,25
24046.7,50
24047.1,6
24048.2,2
24049.6,61
24051.8,3
24054.1,88
24056.8,111
24057.2,13
24057.9,44
24058.3,8
24060.1,24
24060.5,5
24063,29
24063.7,24
24065,36
24065.5,93
24066.1,24
24066.6,38
24066.8,22
24067,1
24070.2,79
24070.6,7
24071.8,71
24073.2,34
24075.5,19
24076.7,68
24078.9,64
24079.4,5
24081.8,19
24082.5,33
24082.7,25
24083.4,74
24085.6,46
24085.7,30
24085.9,16
24086.8,145
24092.1,45
24092.5,6
24094.3,36
24094.4,31
24094.9,14
24095,26
24097.3,90
24101.6,36
24102.2,119
24104.5,67
24106.6,39
24108.2,44
24108.5,9
24111.1,85
24114.7,70
24116.1,214
24118.6,22
24119.9,38
24120.9,12
24121,188
24121.6,41
24123.8,6
24123.9,6
24127,75
24127.5,11
24130,107
24130.4,26
24134,22
24135.8,63
24137.3,3
24138.2,49
24138.7,82
24139.7,15
24139.8,11
24140.3,17
24142.3,76
24145.9,134
24147.4,11
24147.9,15
24149.9,33
24150.9,123
24155.7,32
24155.9,27
24157.1,80
24159.5,24
24160,147
24164.6,23
24165.3,14
24165.8,41
24168.2,36
24168.6,7
24171.8,24
24172,26
24173.9,214
24174.7,52
24174.8,27
24175.9,156
24182.7,6
24184.1,26
24184.6,73
24184.8,104
24187,41
24187.7,28
24188.4,19
24194.1,6
24195.3,12
24195.7,46
24197.5,9
24200.8,9
24203.8,73
24205.8,47
24206.2,3
24210,9
24212.5,76
24212.7,9
24212.9,14
24213.7,268
24216,27
24216.3,47
24216.5,17
24216.6,19
24216.7,19
24217.5,117
24222.6,104
24224.6,136
24225,33
24226.6,14
24227.5,10
24228.2,30
24228.4,20
24229.1,157
24229.4,21
24235.1,90
24235.5,6
24240,71
24240.6,21
24242.5,110
24243.9,56
24245.5,25
24245.6,18
24246.3,54
24251.7,176
24253.4,56
24253.9,109
24254.4,10
24254.5,32
24257.3,44
24260.9,11
24261.1,39
24261.6,73
24261.8,684
24267.8,5
24271.8,11
24273.2,22
24273.8,10
24273.9,86
24274.3,13
24275.3,13
24277.5,27
24280.5,64
24282.8,43
24283,8
24283.5,15
24284.8,32
24285.4,38
24286.6,22
24289.9,9
24290,47
24290.4,6
24290.6,188
24292.9,91
24293.6,28
24296.9,4
24298.7,45
24299.4,102
24301.4,102
24301.8,20
24302.3,24
24305.4,59
24306.6,145
24307,27
24308.8,105
24310.3,41
24312.3,6
24314.3,12
24315.7,15
24315.9,9
24317.3,36
24318.2,197
24322.4,11
24322.6,46
24324.2,65
24324.6,7
24327.1,96
24328.2,14
24329.1,83
24329.7,19
24330.2,14
24330.2,43
24330.7,82
24331.1,14
24332.7,114
24334.3,172
24334.6,26
24334.7,13
24335.4,81
24338.4,13
24341.4,32
24343,121
24343.5,10
24343.6,30
24348.5,14
24350,18
24351.5,68
24352.1,9
24354.2,72
24355.7,15
24358.6,21
24359,31
24360.2,55
